,img_path,resize_x,resize_y,mus_1_x,mus_1_y,mus_1_type,mus_1_area,mus_2_x,mus_2_y,mus_2_type,mus_2_area,mus_3_x,mus_3_y,mus_3_type,mus_3_area,mus_1_rmse,mus_2_rmse,mus_3_rmse,mus_4_rmse,rmse_mean,rmse_dev
70,img2262.png,2.0,2.0,106.55362701416016,447.5913391113281,2,8054.6910055802955,157.56857299804688,375.6568908691406,2,7259.6921532150445,227.93296813964844,277.9183044433594,1.0,7295.640396170651,9.900721397590019,12.780672006696136,15.938176513671877,,12.873189972652677,3.0197906798641365
71,img2329.png,2.0,2.0,409.86224365234375,435.8017883300781,1,5909.346534048875,314.1380615234375,195.07748413085938,1,7962.825040624971,461.29931640625,155.97219848632812,1.0,7224.429059323538,11.463835277146103,6.142242271819811,12.024458190917983,,9.876845246627965,3.2463855358607607
72,img2329_20.png,2.0,2.0,121.53421783447266,353.0275573730469,1,6502.441421342414,565.7025146484375,244.8662109375,2,6235.812889583788,481.7145080566406,190.7091522216797,2.0,7898.842290353481,13.397437935437125,4.518699383201579,11.866353942871086,,9.92749708716993,4.746301086099887
73,img24.png,2.0,2.0,267.4533386230469,447.18487548828125,1,7132.606179991794,331.423583984375,282.50970458984375,1,7386.139633873282,612.7843627929688,169.13714599609375,1.0,7271.893989662922,7.427607055664055,0.6254396972656195,12.402906738281246,,6.818651163736973,5.912300984750934
74,img27.png,2.0,2.0,277.7788391113281,444.88409423828125,1,6977.851845824035,342.9144592285156,261.4259338378906,1,7411.772107333672,612.7670288085938,163.4521942138672,1.0,7272.334443948215,9.5424666748047,5.095262695312499,14.234287963867175,,9.62400577799479,4.570058225431269
75,img30.png,2.0,2.0,282.96343994140625,443.510498046875,1,7009.11340767343,348.534423828125,244.11598205566406,1,7457.8991096765585,612.7207641601562,158.1717529296875,1.0,7053.04121130938,9.742468994140609,3.15472088623045,13.588294494628911,,8.828494791666657,5.27649279280832
76,img33.png,2.0,2.0,285.49249267578125,442.0367736816406,1,6903.475989822478,352.7232666015625,223.44277954101562,1,7602.95760697384,612.8323974609375,153.2075653076172,1.0,6937.105236449413,9.23163317871095,2.843743530273443,13.58840179443358,,8.554592834472658,5.4042305672677315
77,img36.png,2.0,2.0,283.99456787109375,438.813232421875,1,6932.765257449239,357.0160827636719,204.3516082763672,1,7892.7996710737,613.0831909179688,147.42811584472656,1.0,6822.0828300227595,8.971523338299022,7.194737243652355,13.5460537109375,,9.904104764296292,3.2767493501926857
78,img38.png,2.0,2.0,281.4716491699219,436.200439453125,1,6954.42160176254,362.13494873046875,195.6988983154297,1,7871.863810122097,613.001220703125,144.38047790527344,1.0,6630.202955102044,6.814044311523418,7.712025207519545,13.678103271484375,,9.40139093017578,3.7308569739564446
79,img380.png,2.0,2.0,53.85496520996094,366.8016357421875,1,6115.457801247036,500.01220703125,177.8379364013672,2,7908.162530734881,413.8453674316406,139.48272705078125,2.0,6389.299414788386,8.333335266113274,15.528428283691412,13.309705749511721,,12.390489766438803,3.6845704499375436
